"volume","part_code","section_code","table_id","unit_type","table_title","table_content","content_part","content_parts_total","called_in","clause_reference","source","context","clause_count","first_clause_id","last_clause_id","archived","state_territory","source_file","ncc_version"
"Vol1","A5","A","Table S1C2i","table","Table S1C2i","For the building, where Fire protection; and 60/-/-; and 90/-/-; and 120/-/-; and 180/-/- apply, 240/-/- must be provided or applied in accordance with Specification S1C2. For the building, where Solid calcium-silicate masonry; and 50; and 50; and 50; and 65 apply, 75 must be provided or applied in accordance with Specification S1C2. For the building, where Solid clay masonry; and 50; and 50; and 50; and 75 apply, 100 must be provided or applied in accordance with Specification S1C2. For the building, where Solid concrete masonry; and 50; and 50; and 50; and 75 apply, 100 must be provided or applied in accordance with Specification S1C2. For the building, where Solid gypsum blocks; and 50; and 50; and 50; and 65 apply, 75 must be provided or applied in accordance with Specification S1C2. For the building, where Hollow terracotta blocks - plastered 13 mm; and 50; and 50; and 50; and 75 apply, 100 must be provided or applied in accordance with Specification S1C2.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A5","A","Table S1C2j","table","Table S1C2j","For the building, where Fire protection; and 60/-/-; and 90/-/-; and 120/-/-; and 180/-/- apply, 240/-/- must be provided or applied in accordance with Specification S1C2. For the building, where Solid calcium-silicate masonry; and 50; and 50; and 50; and - apply, - must be provided or applied in accordance with Specification S1C2. For the building, where Solid clay masonry; and 50; and 50; and 65; and - apply, - must be provided or applied in accordance with Specification S1C2. For the building, where Solid concrete masonry; and 50; and 50; and 65; and - apply, - must be provided or applied in accordance with Specification S1C2. For the building, where Solid gypsum blocks; and 50; and 50; and 50; and - apply, - must be provided or applied in accordance with Specification S1C2. For the building, where Hollow terracotta blocks - plastered 13 mm; and 50; and 50; and 65; and - apply, - must be provided or applied in accordance with Specification S1C2.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A5","A","Table S1C2k","table","Table S1C2k","For the building, where Concrete type; and 60/-/-; and 90/-/-; and 120/-/-; and 180/-/- apply, 240/-/- must be provided or applied in accordance with Specification S1C2. For the building, where Prestressed; and See clause S1C2(d)(ii); and See clause S1C2(d)(ii); and See clause S1C2(d)(ii); and See clause S1C2(d)(ii) apply, See clause S1C2(d)(ii) must be provided or applied in accordance with Specification S1C2. For the building, where Reinforced; and See clause S1C2(d)(ii); and See clause S1C2(d)(ii); and See clause S1C2(d)(ii); and See clause S1C2(d)(ii) apply, See clause S1C2(d)(ii) must be provided or applied in accordance with Specification S1C2.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A5","A","Table S1C2l","table","Table S1C2l","For the building, where Fire protection; and 60/-/-; and 90/-/-; and 120/-/-; and 180/-/- apply, 240/-/- must be provided or applied in accordance with Specification S1C2. For the building, where Concrete - cast in-situ; and 25; and 30; and 40; and 50 apply, 65 must be provided or applied in accordance with Specification S1C2.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A5","A","Table S1C2_15","table","Table S1C2_15","For the building, where Fire protection; and 60/-/-; and 90/-/-; and 120/-/-; and 180/-/- apply, 240/-/- must be provided or applied in accordance with Specification S1C2. For the building, where Gypsum - perlite or gypsum-vermiculite plaster - sprayed to contour; and 20; and 25; and 35; and 50 apply, 55 must be provided or applied in accordance with Specification S1C2. For the building, where Gypsum - perlite or gypsum-vermiculite plaster - sprayed on metal lath; and 20; and 20; and 25; and 35 apply, 45 must be provided or applied in accordance with Specification S1C2.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A5","A","Table S1C2m","table","Table S1C2m","For the building, where Fire protection; and 60/-/-; and 90/-/-; and 120/-/-; and 180/-/- apply, 240/-/- must be provided or applied in accordance with Specification S1C2. For the building, where Concrete - cast in-situ; and 25; and 40; and 45; and 60 apply, 90 must be provided or applied in accordance with Specification S1C2. For the building, where Gypsum - perlite or gypsum-vermiculite plaster - sprayed to contour; and 20; and 30; and 40; and 55 apply, 65 must be provided or applied in accordance with Specification S1C2. For the building, where Gypsum - perlite or gypsum-vermiculite plaster - sprayed on metal lath; and 20; and 20; and 35; and 40 apply, 50 must be provided or applied in accordance with Specification S1C2.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A5","A","Table S1C2n","table","Table S1C2n","For the building, where Floor, roof or ceiling type; and 60/60/60; and 90/90/90; and 120/120/120; and 180/180/180 apply, 240/240/240 must be provided or applied in accordance with Specification S1C2. For the building, where Prestressed; and See clause S1C2(d)(ii); and See clause S1C2(d)(ii); and See clause S1C2(d)(ii); and See clause S1C2(d)(ii) apply, See clause S1C2(d)(ii) must be provided or applied in accordance with Specification S1C2. For the building, where Reinforced; and See clause S1C2(d)(ii); and See clause S1C2(d)(ii); and See clause S1C2(d)(ii); and See clause S1C2(d)(ii) apply, See clause S1C2(d)(ii) must be provided or applied in accordance with Specification S1C2.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A5","A","Table S2C26a","table","Table S2C26a","For the building, where Vertical; and 450 apply, 450 must be provided or applied in accordance with Specification S2C26. For the building, where Non-vertical; and 300 apply, 300 must be provided or applied in accordance with Specification S2C26. For the building, where Underside; and 300 apply, 300 must be provided or applied in accordance with Specification S2C26. For the building, where Upper side of a horizontal surface; and Not required apply, the relevant requirement must be met in accordance with Specification S2C26.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A5","A","Table S2C26b","table","Table S2C26b","For the building, where Vertical; and Any size apply, 450 must be provided or applied in accordance with Specification S2C26. For the building, where Non-vertical; and Any size apply, 300 must be provided or applied in accordance with Specification S2C26. For the building, where Undersize; and Any size apply, 300 must be provided or applied in accordance with Specification S2C26. For the building, where Upper side of a horizontal surface; and Not required apply, the relevant requirement must be met in accordance with Specification S2C26.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A7","B","Table B1V1a","table","Table B1V1a","For the building, where Permanent action (Y G = 1. 35); and --- (G/GN) = 1. 00 apply, VG = 0. 10 must be provided or applied in accordance with Specification B1V1. For the building, where Imposed action (Y Q = 1. 50); and --- (Q/Q N) = 0. 50 apply, VQ = 0. 43 must be provided or applied in accordance with Specification B1V1. For the building, where Wind action (Y W = 1. 00) (non-cyclonic); and ---- (W/W N) = 0. 33 apply, VW = 0. 49 must be provided or applied in accordance with Specification B1V1. For the building, where Wind action (Y W = 1. 00) (cyclonic); and ---- (W/W N) = 0. 16 apply, VW = 0. 71 must be provided or applied in accordance with Specification B1V1. For the building, where Snow action (Y S = 1. 00); and --- (S/SN) = 0. 29 apply, VS = 0. 57 must be provided or applied in accordance with Specification B1V1.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A7","B","Table B1V1_2","table","Table B1V1_2","For the building, where Earthquake action (Y E = 1. 00); and --- (E/EN) = 0. 05 apply, VE = 1. 98 must be provided or applied in accordance with Specification B1V1.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A7","B","Table B1V1b","table","Table B1V1b","For the building, where Permanent action applies, 4. 3 must be provided or applied in accordance with Specification B1V1. For the building, where Imposed action applies, 4. 0 must be provided or applied in accordance with Specification B1V1. For the building, where Wind, snow and earthquake action apply, 3. 7 must be provided or applied in accordance with Specification B1V1.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A7","B","Table B1D3a","table","Table B1D3a","",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A7","B","Table B1D3b","table","Table B1D3b","For the building, where 1; and 1: 100; and 1: 200; and 1: 100 apply, 1: 250 must be provided or applied in accordance with Specification B1D3. For the building, where 2; and 1: 500; and 1: 500; and 1: 150 apply, 1: 500 must be provided or applied in accordance with Specification B1D3. For the building, where 3; and 1: 1000; and 1: 1000; and 1: 200 apply, 1: 1000 must be provided or applied in accordance with Specification B1D3. For the building, where 4; and 1: 2000; and 1: 2000; and 1: 250 apply, 1: 1500 must be provided or applied in accordance with Specification B1D3.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","A7","B","Table S4C2","table","Table S4C2","For the building, where A; and 4500 apply, 0 to 0. 45 Pt must be provided or applied in accordance with Specification S4C2. For the building, where B; and 600 apply, 0 to 0. 6 Pt must be provided or applied in accordance with Specification S4C2. For the building, where C; and 80 apply, 0 to 0. 8 Pt must be provided or applied in accordance with Specification S4C2. For the building, where D; and 1 apply, 0 to 1. 0 Pt must be provided or applied in accordance with Specification S4C2. For the building, where E; and 80 apply, 0 to 0. 8 Pt must be provided or applied in accordance with Specification S4C2. For the building, where F; and 600 apply, 0 to 0. 6 Pt must be provided or applied in accordance with Specification S4C2. For the building, where G; and 4500 apply, 0 to 0. 45 Pt must be provided or applied in accordance with Specification S4C2.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","B1","B","Table B1D4","table","Table B1D4","For the building, where Laminated glass; and 10 mm (0. 76 mm interlayer) apply, 6 mm (0. 76 mm interlayer) must be provided or applied in accordance with Clause 1562.3. For the building, where Toughened/ laminated glass; and 10 mm (0. 76 mm interlayer) apply, 6 mm (0. 76 mm interlayer) must be provided or applied in accordance with Clause 1562.3. For the building, where Annealed glass with security polyester film coating; and 10 mm apply, 6 mm must be provided or applied in accordance with Clause 1562.3. For the building, where Safety wire glass; and Not applicable apply, Subject to fire test must be provided or applied in accordance with Clause 1562.3. For the building, where Polycarbonate sheet; and 13 mm apply, 6 mm must be provided or applied in accordance with Clause 1562.3.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C1","C","Table C1V1","table","Table C1V1","For the building, where On boundary applies, 80 must be provided or applied in accordance with Specification C1V1. For the building, where 1 m from boundary applies, 40 must be provided or applied in accordance with Specification C1V1. For the building, where 3 m from boundary applies, 20 must be provided or applied in accordance with Specification C1V1. For the building, where 6 m from boundary applies, 10 must be provided or applied in accordance with Specification C1V1.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C1","C","Table C1V2","table","Table C1V2","",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table C2D2","table","Table C2D2","For the building, where 4 or more; and A apply, A must be provided or applied in accordance with Specification C2D2. For the building, where 3; and A apply, B must be provided or applied in accordance with Specification C2D2. For the building, where 2; and B apply, C must be provided or applied in accordance with Specification C2D2. For the building, where 1; and C apply, C must be provided or applied in accordance with Specification C2D2.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table C3D3","table","Table C3D3","For the building, where 5, 9b or 9c; and Max floor area-8 000 m2; and Max floor area-5500 m2 apply, Max floor area-3 000 m2 must be provided or applied in accordance with Specification C3D3. For the building, where 5, 9b or 9c; and Max volume-48 000 m3; and Max volume-33 000 m3 apply, max volume-18 000 m3 must be provided or applied in accordance with Specification C3D3.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table C3D3_2","table","Table C3D3_2","For the building, where 6, 7, 8 or 9a (except for patient care areas); and Max floor area-5000 m2; and Max floor area-3 500 m2 apply, Max floor area-2000 m2 must be provided or applied in accordance with Specification C3D3. For the building, where 6, 7, 8 or 9a (except for patient care areas); and Max volume-30 000 m3; and Max volume-21000 m3 apply, Max volume- 12000 m3 must be provided or applied in accordance with Specification C3D3.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table C4D4","table","Table C4D4","For the building, where 0 deg (walls opposite) applies, 6 must be provided or applied in accordance with Specification C4D4. For the building, where more than 0 deg to 45 deg applies, 5 must be provided or applied in accordance with Specification C4D4. For the building, where more than 45 deg to 90 deg applies, 4 must be provided or applied in accordance with Specification C4D4. For the building, where more than 90 deg to 135 deg applies, 3 must be provided or applied in accordance with Specification C4D4. For the building, where more than 135 deg to less than 180 deg applies, 2 must be provided or applied in accordance with Specification C4D4. For the building, where 180 deg or more applies, Nil must be provided or applied in accordance with Specification C4D4.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table S5C7","table","Table S5C7","",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table S5C11a","table","Table S5C11a","For Class 2, where Distance from a fire-source feature; and Class 2, 3 or 4 part; and Class 5, 7a or 9; and Class 6 apply, Class 7b or 8 must be provided or applied in accordance with Specification S5C11. For the building, where Less than 1. 5 m; and 90/90/90; and 120/120/120; and 180/180/180 apply, 240/240/240 must be provided or applied in accordance with Specification S5C11. For the building, where 1. 5 to less than 3 m; and 90/60/60; and 120/90/90; and 180/180/120 apply, 240/240/180 must be provided or applied in accordance with Specification S5C11. For the building, where 3 m or more; and 90/60/30; and 120/60/30; and 180/120/90 apply, 240/180/90 must be provided or applied in accordance with Specification S5C11.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table S5C11b","table","Table S5C11b","For Class 2, where Distance from a fire-source feature; and Class 2, 3 or 4 part; and Class 5, 7a or 9; and Class 6 apply, Class 7b or 8 must be provided or applied in accordance with Specification S5C11. For the building, where Less than 1. 5 m; and -/90/90; and -/120/120; and -/180/180 apply, -/240/240 must be provided or applied in accordance with Specification S5C11. For the building, where 1. 5 to less than 3 m; and -/60/60; and -/90/90; and -/180/120 apply, -/240/180 must be provided or applied in accordance with Specification S5C11. For the building, where 3 m or more; and -/-/-; and -/-/-; and -/-/- apply, -/-/- must be provided or applied in accordance with Specification S5C11.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table S5C11c","table","Table S5C11c","For Class 2, where Column type; and Class 2, 3 or 4 part; and Class 5, 7a or 9; and Class 6 apply, Class 7b or 8 must be provided or applied in accordance with Specification S5C11. For the building, where Loadbearing; and 90/-/-; and 120/-/-; and 180/-/- apply, 240/-/- must be provided or applied in accordance with Specification S5C11. For the building, where Non-loadbearing; and -/-/-; and -/-/-; and -/-/- apply, -/-/- must be provided or applied in accordance with Specification S5C11.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table S5C11d","table","Table S5C11d","For Class 2, where Wall type; and Class 2, 3 or 4 part; and Class 5, 7a or 9; and Class 6 apply, Class 7b or 8 must be provided or applied in accordance with Specification S5C11. For the building, where Loadbearing or non-loadbearing; and 90/90/90; and 120/120/120; and 180/180/180 apply, 240/240/240 must be provided or applied in accordance with Specification S5C11.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table S5C11e","table","Table S5C11e","For Class 2, where Location; and Class 2, 3 or 4 part; and Class 5, 7a or 9; and Class 6 apply, Class 7b or 8 must be provided or applied in accordance with Specification S5C11. For the building, where Fire-resisting lift and stair shafts; and 90/90/90; and 120/120/120; and 180/120/120 apply, 240/120/120 must be provided or applied in accordance with Specification S5C11. For the building, where Bounding public corridors, public lobbies and the like; and 90/90/90; and 120/-/-; and 180/-/- apply, 240/-/- must be provided or applied in accordance with Specification S5C11. For the building, where Between or bounding sole-occupancy units; and 90/90/90; and 120/-/-; and 180/-/- apply, 240/-/- must be provided or applied in accordance with Specification S5C11. For the building, where Ventilating, pipe, garbage, and like shafts not used for the discharge of hot products of combustion; and 90/90/90; and 120/90/90; and 180/120/120 apply, 240/120/120 must be provided or applied in accordance with Specification S5C11.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table S5C11f","table","Table S5C11f","For Class 2, where Location; and Class 2, 3 or 4 part; and Class 5, 7a or 9; and Class 6 apply, Class 7b or 8 must be provided or applied in accordance with Specification S5C11. For the building, where Fire-resisting lift and stair shafts; and -/90/90; and -/120/120; and -120/120 apply, -/120/120 must be provided or applied in accordance with Specification S5C11. For the building, where Bounding public corridors, public lobbies and the like; and -/60/60; and -/-/-; and -/-/- apply, -/-/- must be provided or applied in accordance with Specification S5C11. For the building, where Between or bounding sole-occupancy units; and -/60/60; and -/-/-; and -/-/- apply, -/-/- must be provided or applied in accordance with Specification S5C11. For the building, where Ventilating, pipe, garbage, and like shafts not used for the discharge of hot products of combustion; and -/90/90; and -/90/90; and -/120/120 apply, -/120/120 must be provided or applied in accordance with Specification S5C11.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
"Vol1","C2","C","Table S5C11g","table","Table S5C11g","For Class 2, where Building element; and Class 2, 3 or 4 part; and Class 5, 7a or 9; and Class 6 apply, Class 7b or 8 must be provided or applied in accordance with Specification S5C11. For the building, where Other loadbearing internal walls, internal beams, trusses and columns; and 90/-/-; and 120/-/-; and 180/-/- apply, 240/-/- must be provided or applied in accordance with Specification S5C11. For the building, where Floors; and 90/90/90; and 120/120/120; and 180/180/180 apply, 240/240/240 must be provided or applied in accordance with Specification S5C11. For the building, where Roofs; and 90/60/30; and 120/60/30; and 180/60/30 apply, 240/90/60 must be provided or applied in accordance with Specification S5C11.",1,1,"","","NCC 2022 Vol1","",0,"","","false","","NCC2022_Volume1_Tables_ClauseStyle.txt","2022"
