"volume","part_code","section_code","table_id","unit_type","table_title","table_content","content_part","content_parts_total","called_in","clause_reference","source","context","clause_count","first_clause_id","last_clause_id","archived","state_territory","source_file","ncc_version"
"Vol2","H6","H","Table VIC H6D2_5","table","Table VIC H6D2_5","For the building, where AS 2118. 10; and 1995; and Automatic fire sprinkler systems: Approval documentation apply, VIC B4D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 2473. 3; and 2007; and Valves for compressed gas cylinders apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 2568; and 2019; and Purity of medical air produced from on- site compressor systems apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 2896; and 2021; and Medical gas systems - Installation and testing of non- flammable medical gas pipeline systems apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 2902; and 2005; and Medical gas systems - Low pressure flexible hose assemblies apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 2918; and 2018; and Domestic solid fuel burning appliances - Installation apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 2941; and 2013; and Fixed fire protection installations - Pumpset systems apply, VIC B4D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 3500. 1; and 2021; and Plumbing and drainage: Water services apply, VIC B1D3, VIC B1D5, VIC B3D3, VIC B4D2, VIC B6D2, VIC B7D3, VIC B7D4, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 3500. 2; and 2021; and Plumbing and drainage: Sanitary plumbing and drainage apply, VIC C1D3, VIC C2D4, VIC C4P1, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 3500. 3; and 2021; and Plumbing and drainage: Stormwater drainage apply, VIC C5D2, VIC C6D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 3500. 4; and 2021; and Plumbing and drainage: Heated water services apply, VIC E2D2, VIC B2D6 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 3666. 1; and 2011; and Air handling and water systems of buildings - Microbial control: Design, installation and commissioning apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H6","H","Table VIC H6D2_6","table","Table VIC H6D2_6","For the building, where AS/NZS 3666. 2; and 2011; and Air handling and water systems of buildings - Microbial control: Operation and maintenance apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4032. 3; and 2022; and Water supply - Valves for the control of heated water supply temperatures apply, VIC B2D6 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4041; and 2006; and Pressure piping apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4118. 1. 1; and 1996; and Fire sprinkler systems: Components - Sprinklers and sprayers apply, VIC B4D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4118. 1. 2; and 1996; and Fire sprinkler systems: Components - Alarm valves (wet) apply, VIC B4D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4118. 1. 3; and 1995; and Fire sprinkler systems: Components - Water motor alarms apply, VIC B4D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4118. 1. 4; and 1994; and Fire sprinkler systems: Components - Valve monitors apply, VIC B4D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4118. 1. 5; and 1996; and Fire sprinkler systems: Components - Deluge and pre- action valves apply, VIC B4D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4118. 1. 6; and 1995; and Fire sprinkler systems: Components - Stop valves and non- return valves apply, VIC B4D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4118. 1. 7; and 1996; and Fire sprinkler systems: Components - Alarm valves (dry) apply, VIC B4D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4118. 1. 8; and 1999; and Fire sprinkler systems: Components - Pressure reducing valves apply, VIC B4D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4254. 1; and 2021; and Ductwork for air- handling systems in buildings: Flexible duct apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4254. 2; and 2012; and Ductwork for air- handling systems in buildings: Rigid duct apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H6","H","Table VIC H6D2_7","table","Table VIC H6D2_7","For the building, where AS 4426; and 1997; and Thermal insulation of pipework, ductwork and equipment - Selection, installation and finish apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS 4508; and 1999; and Thermal resistance of insulation for ductwork used in building air- conditioning apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 4859. 1; and 2018; and Thermal insulation materials for buildings: General criteria and technical provisions apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 5141; and 2018; and Residential heating and cooling systems - Minimum applications and requirements for energy efficiency, performance and comfort criteria apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 5149. 1; and 2016; and Refrigerating systems and heat pumps - Safety and environmental requirements: Definitions, classification and selection criteria apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 5149. 2; and 2016; and Refrigerating systems and heat pumps - Safety and environmental requirements: Design, construction, testing, marking and documentation apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 5149. 3; and 2016; and Refrigerating systems and heat pumps - Safety and environmental requirements: Installation site apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 5149. 4; and 2016; and Refrigerating systems and heat pumps - Safety and environmental requirements: Operation, maintenance, repair and recovery apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where AS/NZS 5601. 1; and 2022; and Gas installations: General installations apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H6","H","Table VIC H6D2_8","table","Table VIC H6D2_8","For the building, where ABCB Standard for Construction of Buildings in Flood Hazard Areas, Version 2012. 3; and 2012; and Standard for Construction of Buildings in Flood Hazard Areas; and VIC B1D6 apply, the relevant requirement must be met in accordance with Specification VIC H6D2. For the building, where 2022; and Motorsport Australia Track Operators Guide For Motorsport Race Venues - version 1; and VIC I5D4 apply, the relevant requirement must be met in accordance with Specification VIC H6D2. For the building, where FPAA101D; and 2018; and Automatic Fire Sprinkler System Design and Installation- Drinking Water Supply; and VIC S17C2, VIC S18C3 apply, B1D5 must be provided or applied in accordance with Specification VIC H6D2. For the building, where FPAA101H; and 2018; and Automatic Sprinkler System Design- Hydrant Water Supply; and VIC S17C2, VIC S18C3 apply, B4D3 must be provided or applied in accordance with Specification VIC H6D2. For the building, where Building Practice Note FS-01; and Victorian Building Authority Practice Note FS-01; and VIC S20C8 apply, the relevant requirement must be met in accordance with Specification VIC H6D2. For the building, where SA HB 39; and 2015; and Metal roof and wall cladding installation apply, VIC E3D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where HB 276; and 2004; and A guide to good practice for energy efficient installation of residential heating, cooling and air conditioning plant and equipment apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where 2007; and Australian and New Zealand refrigerant handling code of practice 2007 Part 1 - Self-contained low charge systems apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where 2007; and Australian and New Zealand refrigerant handling code of practice 2007 Part 2 - Systems other than Self-contained low charge systems apply, VIC E2D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where 1993; and The Building Act 1993 (Victoria) apply, B6D2 must be provided or applied in accordance with Specification VIC H6D2. For the building, where 2018; and Plumbing Regulations; and VIC H6V1 apply, B2P7 must be provided or applied in accordance with Specification VIC H6D2.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H6","H","Table VIC H6D2_10","table","Table VIC H6D2_10","For the building, where WA Part H9 applies, Water use Objectives WA H9O1 Efficient use of water Functional Statements WA H9F1 Potable water demand Performance Requirements WA H9P1 Water use efficiency WA H9P2 Water loss prevention WA H9P3 Heated water use efficiency Deemed-to-Satisfy Provisions WA H9D1 Deemed-to-Satisfy Provisions WA H9D2 Water use efficiency WA H9D3 Swimming pool covers and blankets WA H9D4 Heated water use efficiency must be provided or applied in accordance with Specification VIC H6D2. For the building, where Schedule 1 Schedule 2 applies, Definitions Referenced documents must be provided or applied in accordance with Specification VIC H6D2.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H1","H","Table 1.5_2","table","Table 1.5_2","For the building, where 25 mm of closed cell polymer applies, 1. 3 must be provided or applied in accordance with Clause 1.5. For the building, where 25 mm of glasswool applies, 1. 3 must be provided or applied in accordance with Clause 1.5.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H1","H","Table 13","table","Table 13","For the building, where Evaporative cooling system; and Heating-only system or refrigerated cooling-only system apply, Combined heat and refrigerated cooling system must be provided or applied in accordance with Clause 1.5. For the building, where Ductwork; and 0. 6; and 1. 0 apply, 1. 5 must be provided or applied in accordance with Clause 1.5. For the building, where Fittings; and 0. 4 apply, the relevant requirement must be met in accordance with Clause 1.5.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H1","H","Table 1.7_2","table","Table 1.7_2","For the building, where Termite risk management applies, 3. 4 must be provided or applied in accordance with Clause 1.7. For the building, where Earth retaining structures applies, H1D3 (NCC Volume Two) must be provided or applied in accordance with Clause 1.7. For the building, where Subfloor ventilation applies, 6. 2 must be provided or applied in accordance with Clause 1.7. For the building, where Smoke alarms and evacuation lighting apply, 9. 5 must be provided or applied in accordance with Clause 1.7. For the building, where Boilers, pressure vessels, heating appliances, fireplaces, chimneys and flues apply, 12. 4 must be provided or applied in accordance with Clause 1.7. For the building, where Special requirements; and Earthquake areas apply, 2 must be provided or applied in accordance with Clause 1.7. For the building, where Special requirements; and Flood hazard areas apply, H1D10 (NCC Volume Two) must be provided or applied in accordance with Clause 1.7. For the building, where Special requirements; and Construction in bushfire areas apply, H7D4 (NCC Volume Two) must be provided or applied in accordance with Clause 1.7. For the building, where Special requirements; and Construction in alpine areas apply, 12. 2 must be provided or applied in accordance with Clause 1.7. For the building, where Special requirements; and Attachment of decks and balconies to external walls of buildings apply, 12. 3 must be provided or applied in accordance with Clause 1.7. For the building, where Special requirements; and High wind areas apply, 2 must be provided or applied in accordance with Clause 1.7. For Class 10 b, where Special requirements; and Class 10 buildings and structures apply, Various must be provided or applied in accordance with Clause 1.7.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H1","H","Table 1.9_2","table","Table 1.9_2","For the building, where 5. 7 applies, A new Part Weatherproofing for masonry has been added and incorporates some content from Part 3. 3. 5 of Volume Two 2019 Amendment 1. It includes amendments and new provisions to reflect current practice, improve readability and structure must be provided or applied in accordance with Clause 1.9. For the building, where 5. 7. 6 applies, A new provision has been added for waterproofing for single leaf masonry walls to compliment new Part 5. 4 must be provided or applied in accordance with Clause 1.9. For the building, where Section 6-Framing applies, Section 6-Framing must be provided or applied in accordance with Clause 1.9. For the building, where 6. 3 applies, Amendments for structural steel members, including insertion of new tables, diagrams and explanatory information, have been made to improve readability and structure must be provided or applied in accordance with Clause 1.9. For the building, where 6. 3. 3 applies, A new provision has been added for steel bearers as part of the restructure of Section 6-Framing must be provided or applied in accordance with Clause 1.9. For the building, where 6. 3. 4 applies, A new provision has been added for steel strutting beams as part of the restructure of Section 6-Framing must be provided or applied in accordance with Clause 1.9. For the building, where 6. 3. 5 applies, A new provision has been added for steel lintels as part of the restructure of Section 6- Framing must be provided or applied in accordance with Clause 1.9. For the building, where 6. 3. 6 applies, A new provision has been added for steel columns as part of the restructure of Section 6 -Framing must be provided or applied in accordance with Clause 1.9. For the building, where 6. 3. 7 applies, A new provision has been added providing details for fixings and bearing for structural steel members. This includes additional figures for various fixing details must be provided or applied in accordance with Clause 1.9. For the building, where 6. 3. 8 applies, A new provision has been added providing details for cuts and penetrations through structural steel members must be provided or applied in accordance with Clause 1.9. For the building, where 6. 3. 9 applies, Tables relating to protective coatings for steelwork have been changed to provide greater detail and additional options for corrosion protection must be provided or applied in accordance with Clause 1.9. For the building, where Section 7-Roof and wall cladding apply, Section 7-Roof and wall cladding must be provided or applied in accordance with Clause 1.9. For the building, where 7. 2. 8 applies, Amended to require sheets overhang   50 mm where an eaves gutter is provided must be provided or applied in accordance with Clause 1.9. For the building, where 7. 4 applies, Amendments, including insertion of new tables, diagrams and explanatory information, have been made to reflect current practice, improve readability and structure. The amendments also align annual exceedance probability figures with AS 3500. 3-2021 replacing average recurrence interval figures must be provided or applied in accordance with Clause 1.9. For the building, where Tables 7. 5. 2, 7. 5. 3a and 7. 5. 3b apply, Table note has been amended to refer base metal thickness of steel framing members to that required for a roof batten in NASH Standard must be provided or applied in accordance with Clause 1.9. For the building, where Section 8-Glazing applies, Section 8-Glazing must be provided or applied in accordance with Clause 1.9. For the building, where 8. 2 applies, Part 8. 2 has been re-named, groups provisions relevant to windows and external glazed doors and contains amendments, including insertion of new tables, diagrams and explanatory information, to improve readability and structure must be provided or applied in accordance with Clause 1.9. For the building, where 8. 2. 2 applies, A new provision has been added for the installation of windows must be provided or applied in accordance with Clause 1.9. For the building, where 8. 3. 3 applies, Amended to reflect new terminology monolithic in lieu of ordinary to reflect current practice must be provided or applied in accordance with Clause 1.9. For the building, where 8. 4 applies, A new Part has been added, re-named and groups provisions relevant to glazing human impact and contains amendments, including insertion of new tables, diagrams and explanatory information to improve readability and structure must be provided or applied in accordance with Clause 1.9. For the building, where 8. 4. 6 applies, Amended to include provisions for mirrors and splashbacks must be provided or applied in accordance with Clause 1.9. For the building, where 8. 4. 8 applies, A new provision has been added for the identification of safety glass must be provided or applied in accordance with Clause 1.9. For the building, where Section 9-Fire safety applies, Section 9-Fire safety must be provided or applied in accordance with Clause 1.9. For the building, where 9. 2. 9 applies, Amendments have been made to clarify application of allowable encroachments must be provided or applied in accordance with Clause 1.9. For the building, where Section 10-Health and amenity apply, Section 10-Health and amenity must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2 applies, Amendments, including insertion of new Deemed-to-Satisfy Provisions, tables, diagrams and explanatory information, have been made to reflect current practice, improve readability and structure must be provided or applied in accordance with Clause 1.9.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H1","H","Table 1.9_3","table","Table 1.9_3","For the building, where 10. 2. 2 applies, Amended to require walls in shower areas to be waterproof to   1800 mm above the floor substrate must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 5 applies, A new sub-clause has been added for WCs with handheld bidet spray installations must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 6 applies, A new provision has been added for waterproofing systems distinguishing how systems are deemed either waterproof or water resistant must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 7 applies, A new provision has been added stating materials used in wet areas must be either waterproof or water resistant. in accordance with Clause 1.9. For the building, where 10. 2. 8 applies, A new provision has been added setting out what materials used in waterproofing systems are deemed to be waterproof must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 9 applies, A new provision has been added setting out materials deemed to be water resistant for wall and floor substrates must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 10 applies, A new provision has been added setting out materials deemed to be water resistant for wall and floor surface materials must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 11 applies, A new provision has been added setting out the relevant Part to be complied with for wall and floor substrates in wet areas must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 12 applies, A new provision has been added for falls to wet area floors must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 13 applies, A new provision has been added setting out the relevant Part to be complied with for wall and floor surface materials in wet areas must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 14 applies, A new provision has been added for shower area requirements must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 15 applies, A new provision has been added for step-down showers must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 16 applies, A new provision has been added for the hob construction of showers must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 17 applies, A new provision has been added for enclosed showers with level threshold must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 18 applies, A new provision has been added for unenclosed showers must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 19 applies, A new provision has been added for preformed shower bases must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 20 applies, A new provision has been added for baths and spas must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 21 applies, A new provision has been added relating to the membrane installation for screeds and location of tiles must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 22 applies, A new provision has been added for the substrate surface preparation where membranes are to be applied must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 23 applies, A new provision has been added for the treatment of penetrations within shower areas must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 24 applies, A new provision has been added relating to the installation of flashings and treatment of junctions including vertical and horizontal legs at perimeters must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 25 applies, A new provision has been added for the application of shower area floor membranes must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 26 applies, A new provision has been added relating to shower area membrane requirements for wall sheeting substrates must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 27 applies, A new provision has been added relating to the installation of bond breakers for bonded membranes must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 28 applies, A new provision has been added for the installation of internal membranes must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 29 applies, A new provision has been added detailing membrane to drainage connections must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 30 applies, A new provision has been added detailing drainage riser connections must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 31 applies, A new provision has been added relative to door jambs on tiled floors must be provided or applied in accordance with Clause 1.9. For the building, where 10. 2. 32 applies, A new provision has been added for the installation and location of shower screens must be provided or applied in accordance with Clause 1.9. For the building, where 10. 8. 1 applies, Amended to include vapour permeance requirements for several materials in climate zones 4 to 8 must be provided or applied in accordance with Clause 1.9. For the building, where 10. 8. 2 applies, Amended to include additional exhaust requirements, including ducting of exhausts to outdoor air, exhaust run-on timers in some rooms and provision of make-up air to some rooms must be provided or applied in accordance with Clause 1.9.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H1","H","Table 1.9_4","table","Table 1.9_4","For the building, where 10. 8. 3 applies, Amended to require a ventilated roof space in climate zones 6, 7 and 8, with exceptions for concrete roofs, roofs made from structural insulated panels and roofs subject to Bushfire Attack Level FZ must be provided or applied in accordance with Clause 1.9. For the building, where Section 11-Safe movement and access apply, Section 11-Safe movement and access must be provided or applied in accordance with Clause 1.9. For the building, where 11. 2. 3 applies, A note has been inserted as a consequence of new Part H8 Livable housing design in Volume Two must be provided or applied in accordance with Clause 1.9. For the building element, where 11. 3. 4 applies, Amended and includes new sub-clause (5) and (6) to provide a maximum opening between barrier and vertical face of a landing, balcony, deck, stairway or the like must be provided or applied in accordance with Clause 1.9. For the building, where Section 12-Ancillary provisions applies, Section 12-Ancillary provisions must be provided or applied in accordance with Clause 1.9. For the building, where 12. 1. 1 applies, Scope has been amended to reflect the deletion of boilers and pressure vessels from Part 12. 4 of the ABCB Housing Provisions must be provided or applied in accordance with Clause 1.9. For the building, where 12. 3 applies, Heading amended to improve clarity and application of part must be provided or applied in accordance with Clause 1.9. For the building, where 12. 3. 2 applies, Timber waling plate sizes and fixings have been amended to reflect contemporary available materials and practices must be provided or applied in accordance with Clause 1.9. For the building, where 12. 4 applies, Amendments, including deletion of boilers and pressure vessels, have been made to reflect current practice, improve readability and structure must be provided or applied in accordance with Clause 1.9. For the building, where 12. 4. 3 applies, An additional sub-clause 12. 4. 3(b) has been included relative to the composition of mortar must be provided or applied in accordance with Clause 1.9. For the building, where 12. 4. 4 applies, Sub-clause 12. 4. 4(a) has two additional and further sub-clauses clarifying the testing and fitting of insert fireplaces and flues must be provided or applied in accordance with Clause 1.9. For the building, where 12. 4. 5 applies, An explanatory note has been added to clause 12. 4. 5 to clarify the application of testing standards and Deemed-to-Satisfy Provisions must be provided or applied in accordance with Clause 1.9. For the building, where 12. 4. 5 applies, Sub-clause 12. 4. 5(b) has been amended to clarify the masonry construction for heat shields. Sub-clause 12. 4. 5(b) has also been amended to add flashing requirements for flues must be provided or applied in accordance with Clause 1.9. For the building, where Section 13-Energy efficiency applies, Section 13-Energy efficiency must be provided or applied in accordance with Clause 1.9. For the building, where 13. 2. 3 applies, Amended to improve the performance of roofs and ceilings in order to achieve the equivalent of a 7 stars NatHERS energy rating for thermal performance under Deemed- to-Satisfy elemental provisions. A requirement to address thermal bridging in metal-framed roofs has also been added must be provided or applied in accordance with Clause 1.9. For the building, where 13. 2. 4 applies, Amended to align with roof light requirements in Volume One must be provided or applied in accordance with Clause 1.9. For the building, where 13. 2. 5 applies, Amended to improve the performance of walls in order to achieve the equivalent of a 7 stars NatHERS energy rating for thermal performance under Deemed-to-Satisfy elemental provisions. A requirement to address thermal bridging in metal-framed walls has also been added must be provided or applied in accordance with Clause 1.9. For the building, where 13. 2. 6 applies, Amended to improve the performance of floors and subfloor walls in order to achieve the equivalent of a 7 stars NatHERS energy rating for thermal performance under Deemed- to-Satisfy elemental provisions. A requirement to address thermal bridging in metal-framed floors has also been added must be provided or applied in accordance with Clause 1.9. For the building, where 13. 3 applies, Amended to improve the performance of external glazing in order to achieve the equivalent of a 7 stars NatHERS energy rating for thermal performance under Deemed- to-Satisfy elemental provisions must be provided or applied in accordance with Clause 1.9. For the building, where 13. 5 applies, Amended to include new ceiling fan requirements for climate zones 1, 2, 3 and 5 (Queensland and New South Wales only) must be provided or applied in accordance with Clause 1.9. For the building, where 13. 6 applies, A new part has been added containing provisions related to whole-of-home energy usage must be provided or applied in accordance with Clause 1.9. For the building, where 13. 7. 8 applies, Amended to include a minimum R-Value for swimming pool covers must be provided or applied in accordance with Clause 1.9. For the building, where Schedule 1-Definitions applies, Schedule 1-Definitions must be provided or applied in accordance with Clause 1.9.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
"Vol2","H1","H","Table 1.9_5","table","Table 1.9_5","For the building, where Schedule 1 applies, Schedule 1 has been amended as part of the initiative to improve readability of the NCC. Schedule 1 - Definitions includes Abbreviations, Symbols and Glossary. States & Territory Appendices (formerly located in Schedule 1) have been incorporated into Schedule 3 to Schedule 11 must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, Acrylic conformal coating (ACC) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, Acrylic latex (ACL) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, Australian Institute of Refrigeration, Air conditioning and Heating (AIRAH) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, American National Standards Institute (ANSI) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, American Society of Heating, Refrigerating and Air Conditioning Engineers (ASHRAE) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, National Standard of Canada (CAN) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, Chartered Institution of Building Services Engineer (CIBSE) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, Flame zone (FZ) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, Greenhouse and Energy Minimum Standards (GEMS) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, Hot dip galvanising (HDG) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, Inorganic zinc silicate (IZS) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, NATA has been amended to include reference to Australia must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, National Sanitation Foundation (NSF) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Abbreviations applies, Polyurethane (PUR) has been added must be provided or applied in accordance with Clause 1.9. For the building, where Symbols applies, g/N. s has been added must be provided or applied in accordance with Clause 1.9. For the building, where Symbols applies, fc has been added must be provided or applied in accordance with Clause 1.9. For the building, where Symbols applies, fy has been added must be provided or applied in accordance with Clause 1.9. For the building, where Symbols applies, G has been added must be provided or applied in accordance with Clause 1.9. For the building, where Symbols applies, N/m has been added must be provided or applied in accordance with Clause 1.9. For the building, where Symbols applies, Q has been added must be provided or applied in accordance with Clause 1.9. For the building, where Symbols applies, ULS has been added must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Above ground rainwater tank, has been added must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Annual exceedance probability, has been added as a consequence of amendments to Part 7. 4 Gutters and downpipes of the ABCB Housing Provisions must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Assumed cooling thermostat set point has been added as a consequence of quantification in J1P2 and H6P1 must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Average recurrence interval, has been deleted as a consequence of amendments to Part 7. 4 Gutters and downpipes of the ABCB Housing Provisions must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Bond breaker, has been added as a consequence of amendments to Part 10. 2 of the ABCB Housing Provisions must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Building complexity criteria, has been added must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Buried rainwater tank, has been added as a consequence of amendments to Specification 41 of Volume Three must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Cooling degree hours has been added as a consequence of quantification in J1P2 and H6P1 must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Daily outdoor temperature range has been added as a consequence of quantification in J1P2 and H6P1 must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Dehumidification gram hours, has been added as a consequence of quantification in J1P2 and H6P1 must be provided or applied in accordance with Clause 1.9. For the building, where Glossary applies, A defined term, Design bushfire, has been added as a consequence of amendments to Part G5 must be provided or applied in accordance with Clause 1.9.",1,1,"","","NCC 2022 Vol2","",0,"","","false","","NCC2022_Volume2_Tables_ClauseStyle.txt","2022"
